"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"52","5","디자인도 예쁘고 색상도 고급스럽네요
생각했던대로 견고하고 맘에 들어요 ~^^","lhj4****","20.11.26.","1","사무/교구용가구","서재/사무용가구"
"53","5","가벼우면서 튼튼하고 고퀄리티인 거 같아요","dopa****","20.12.28.","1","사무/교구용가구","서재/사무용가구"
"54","5","좋아용 좋아요 좋아 좋아 좋아","ej30****","20.12.30.","1","사무/교구용가구","서재/사무용가구"
"55","5","좋아용 좋아요 좋아 좋아 좋아","ej30****","20.12.30.","1","사무/교구용가구","서재/사무용가구"
"56","5","튼튼해서 좋아요.100kg넘는 아들이 앉았는데 거뜬합니다~","ohmk****","20.12.05.","1","사무/교구용가구","서재/사무용가구"
"57","4","사이즈도 괜찮고 튼튼하고 괜찮아요 색깔 옵션이 100프로 맘에드는건 아니지만 만족합니다!!","hyva****","20.11.07.","1","사무/교구용가구","서재/사무용가구"
"58","5","전 너무만족해요 ~오래앉아있어도 엉덩이가 안아파요.","gkfk****","20.11.14.","1","사무/교구용가구","서재/사무용가구"
"59","5","좋아용 좋아요 좋아 좋아 좋아","ej30****","20.11.25.","1","사무/교구용가구","서재/사무용가구"
"60","4","디자인 깔끔하고 완제품으로 배송되어서 편해요","yhmk****","20.11.14.","1","사무/교구용가구","서재/사무용가구"
"61","5","좋아용 좋아요 좋아 좋아 좋아 좋아","ej30****","20.11.20.","1","사무/교구용가구","서재/사무용가구"
"62","5","디자인도 깔끔하고 안정성도 있고 앉을 때 편해요","dopa****","20.12.01.","1","사무/교구용가구","서재/사무용가구"
"63","5","회전의자가 밀리면서 자꾸 허리를 숙이길래 고정된의자 찾다가 후기좋아서 후다닥시켰어요
대단히 어느부분이 좋은지는 잘모르겠지만 일단 딸이 편하다고 하네요 허리펴는데 효과있기를..","mard****","20.10.24.","1","사무/교구용가구","서재/사무용가구"
"64","5","내가 원하는 스타일로 주문가능할수 있어서 좋아요","77pa****","20.11.30.","1","사무/교구용가구","서재/사무용가구"
"65","5","쿠션은 약간 줄은느낌이ㅜㅡ.ㅠ
나머진 다좋아요","sumi****","20.11.29.","1","사무/교구용가구","서재/사무용가구"
"66","5","가격 대비 만족감 큽니다. 가벼워서 이동해 사용하기도 좋아요.","muzz****","20.10.29.","1","사무/교구용가구","서재/사무용가구"
"67","5","허리 안아프고 좋아요 아주 만족해요","hyor****","20.11.07.","1","사무/교구용가구","서재/사무용가구"
"68","5","진짜편하고 아이옆에서 앉아쓸의자로구입한건데 너무맘에들어요","bbun****","20.11.17.","1","사무/교구용가구","서재/사무용가구"
"69","5","저희딸이 잘쓰고 있어요 의자 튼튼하고 좋아요","char****","20.11.14.","1","사무/교구용가구","서재/사무용가구"
"70","4","편안하네요~~
잘 쓸께요","elva****","20.10.31.","1","사무/교구용가구","서재/사무용가구"
"71","4","허리가 아파서 아직 공부 시작을 못했는데 
괜찮을 것 같아요","seoy****","20.10.15.","1","사무/교구용가구","서재/사무용가구"
"72","5","아이방과 너무 잘어울려요 다른색으로 하나 더 살까 합니다","azur****","20.11.02.","1","사무/교구용가구","서재/사무용가구"
"73","4","거실 소파를 치우고 아이들 책상을 놔줬는데 적당한 의자를 찾아보다 지난번 큰아이 의자사고 만족했던 생활지음생각나서 들어와봤어요~ 
마침 적당한 제품이 있어서 기존제품 품질믿고 두개 주문했습니다~ 
일단 어른이 앉아봐도 넉넉한 사이즈에 다리도 안정감 있고 등받이도 편하네요~ 
디자인도 깔끔하고 손잡이 있어 이동 편리하고 좋아요^^
의자들이 바른자세 만들기 좋게 나오는듯해서 매우만족하고 사용중입니다~","sung****","20.09.02.","1","사무/교구용가구","서재/사무용가구"
"74","5","책상에 놓기에 디자인도 심플하고  쿠션감도 있는게.좋아요","toxt****","20.10.12.","1","사무/교구용가구","서재/사무용가구"
"75","5","의자 자체는 마음에 드는데 전부 바퀴로 주문했더니 의자가 가벼워서 너무 잘 움직여요. 다음에 살때는 뒤쪽은 고정되는 걸로 사야겠어요","2002****","20.10.16.","1","사무/교구용가구","서재/사무용가구"
"76","5","공부 책상 의자로 샀는데 엉덩이도 안 아프고 좋습니다~","mshi****","20.10.23.","1","사무/교구용가구","서재/사무용가구"
"77","5","이번이 두번째 구매네요~~
처음 구매때보다 가격이 조금 인상된듯하나,
사용하면서 전체적으로 만족해서
고민없이 주문했습니다^^
이번에 주문할때 보니,
다 똑같은것같은데 미세하게 가격차이가
나는건 왜인지 궁금하긴하네요~ㅎ","khjm****","20.09.10.","1","사무/교구용가구","서재/사무용가구"
"78","5","개인적으로 바뀌있는 의자 별로인데 요거요거 물건이네요 다만 아이들이 키가 작아서 ㅋㅋㅋ 튼튼하고 적당한 쿠션감에 고급집니다","mmh1****","20.09.29.","1","사무/교구용가구","서재/사무용가구"
"79","5","디자인너무이뻐요
내구성 좋아보입니다
의자를 집에서 몇개해먹다보니
나름 보여요^^
강추해요","hege****","20.09.03.","1","사무/교구용가구","서재/사무용가구"
"80","5","너무 가볍고 튼튼하고 앉는 부분이 넓어 성인도 거뜬이 앉아요~ 색도 너무 예뻐요~ 우리 6학년 딸아이가 직집고른 색이고 아무곳이나 잘 어울리른것 같습니다~~ 추가로 더 구매하고 싶어요~","cute****","20.08.24.","1","사무/교구용가구","서재/사무용가구"
"81","5","가볍고 등받이에 손잡이가 있어 이동이 편해요
다른 의자에 비해 꽤 낮은 편이예요
디자인이 심플하고 깔끔해요
배송까지는 3일 걸렸어요
완제품으로 와서 조립하지 않아 너무 편해요","mint****","20.08.26.","1","사무/교구용가구","서재/사무용가구"
"82","5","엄청 튼튼해요~~ 깔끔해요","jude****","20.10.09.","1","사무/교구용가구","서재/사무용가구"
"83","5","심플하고
무엇보다 다리 끝이 안쪽으로 휘어져서
공간을 많이 차지하지않아 좋네요","kim4****","20.09.29.","1","사무/교구용가구","서재/사무용가구"
"84","4","의자 너무 이쁘네요~~책상과 잘 어울려요","dsyj****","20.09.25.","1","사무/교구용가구","서재/사무용가구"
"85","5","잘산듯해요
이번에 딸 아이방 꾸미면서 의자가 제일비싸게 줬는데도 아깝지 않아요","jhi7****","20.08.28.","1","사무/교구용가구","서재/사무용가구"
"86","5","좋네요. 맘에 듭니다","hiru****","20.08.30.","1","사무/교구용가구","서재/사무용가구"
"87","4","칭구선물로 보내줫는데 만족하는거같아요","tmfv****","20.08.29.","1","사무/교구용가구","서재/사무용가구"
"88","5","생각보다 빨리 왔어요~
디자인 깔끔하고 편하고 좋네요!","pung****","20.08.22.","1","사무/교구용가구","서재/사무용가구"
"89","5","진짜 넘 좋은 의자예요 어디하나 나무랄데가 없어요","kmjj****","20.08.27.","1","사무/교구용가구","서재/사무용가구"
"90","5","공부할 때 잘 쓰고 있습니다. 너무 높지 않아서 편해요. 가벼워서 이동하기도 좋아요.","blan****","20.08.13.","1","사무/교구용가구","서재/사무용가구"
"91","5","톤업이 잘 되고 쫀쫀해서 좋아요. 재구매 의사 있습니다.","ddon****","20.09.04.","1","사무/교구용가구","서재/사무용가구"
"92","5","넘나 맘에들어요 딸램 책상의자로 딱이네여. 바퀴안달린 의자찾다가 제눈에 걸렷네요 ㅎㅎ 만족입니다","huhy****","20.08.25.","1","사무/교구용가구","서재/사무용가구"
"93","5","좁은 방에 알맞은 의자로 잘 골랐네요. 깔끔하고 편합니다.","muzz****","20.08.27.","1","사무/교구용가구","서재/사무용가구"
"94","5","착좌감 쿠션감 사진과 다르게 좋아요
의외로 편해요~","hege****","20.09.03.","1","사무/교구용가구","서재/사무용가구"
"95","4","잘 쓰겠습니다~~~~","seoy****","20.08.21.","1","사무/교구용가구","서재/사무용가구"
"96","5","딸아이가 딱 요런의자가 필요하데서 구매했는데 조금 낮아서 흠이예요.지금은 보조방석 깔고 사용중입니다.","isja****","20.07.28.","1","사무/교구용가구","서재/사무용가구"
"97","5","색도 마음에 들고 편안합니다","2002****","20.08.29.","1","사무/교구용가구","서재/사무용가구"
"98","5","의자 저번에구매하고 너무 좋아서 하나더 구매했어요.그런데 가격은 좀 올랐나요ㅡㅡ.그래도 의자가 좋아서 구매했어요","cast****","20.07.23.","1","사무/교구용가구","서재/사무용가구"
"99","5","색깔도 이쁘고 사용하기 편하고 좋아요^^","suua****","20.08.20.","1","사무/교구용가구","서재/사무용가구"
"100","4","책상이 좀 작아서 꽉차지만 색도맘에들고 바퀴도 잘굴러요","keum****","20.07.28.","1","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","3","가성비 제품입니다.

균형이 조금 안맞고 뒤로 살짝 넘어가는 듯한 느낌 있습니다. 참고하세요.","seun****","21.03.29.","7","사무/교구용가구","서재/사무용가구"
"2","5","사이즈 쿠션감 만족합니다
검정색구입 먼지가 좀탈것같긴해요.","ppri****","21.02.25.","7","사무/교구용가구","서재/사무용가구"
"3","5","디자인 내구성 재질 대체로 만족 기능적으로 의자높낮이 조절폭이 좁은듯함","ceeo****","20.09.14.","7","사무/교구용가구","서재/사무용가구"
"4","3","보통 편하게 쓰기좋음","is09****","20.08.29.","7","사무/교구용가구","서재/사무용가구"
"5","4","마음에. 들어요  편하고 좋아요","envi****","20.08.23.","7","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","아이들이 너무 좋아합니다","1004****","21.02.28.","8","사무/교구용가구","서재/사무용가구"
"2","5","아이들이 너무 좋아합니다","1004****","21.02.28.","8","사무/교구용가구","서재/사무용가구"
"3","5","아이가 정말 편하게 잘 사용하고있어요
계속 판매되는 제품이라면 추후에 밑에 아이들 방꾸며줄때 또 구매할 계획이예요","ruhy****","20.12.20.","8","사무/교구용가구","서재/사무용가구"
"4","5","아이에게 맞게 조정할수 있어 좋네요 저려한가격에 잘 산거 같습니다","ruhy****","20.10.24.","8","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","친절하고 제품도 좋고
마니 권합니다.","nhjl****","17.09.27.","12","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","방석이 넓고 편안하고 팔걸이 받침이 사각으로 폭이 넓어서 마음에 들구요 등받이도 딱딱하지 않고 목받침도머리가 바로 닿아서 좋아요.","ntl8****","21.04.03.","16","사무/교구용가구","서재/사무용가구"
"2","4","생각보다 무거워요 그만큼 튼튼할거라 생각합니다
색깔 이쁘네요  아이도 맘에 들어 합니다","tpft****","21.03.30.","16","사무/교구용가구","서재/사무용가구"
"3","5","기존에 쓰고 있는데 맘에 들어 업무용으로 2개 더 샀어요","heyh****","21.04.05.","16","사무/교구용가구","서재/사무용가구"
"4","5","짱짱하니 마음에 들어요.
색상도 조화롭고 아이의자로 주문 했는데 아주 편하다고 합니다.
감사합니다.","s696****","21.03.25.","16","사무/교구용가구","서재/사무용가구"
"5","4","너무좋아요 예쁘고 편해요ㅎㅎ","algm****","21.03.31.","16","사무/교구용가구","서재/사무용가구"
"6","5","조립하기 편하고 견고해서 사용하기 좋습니다.
좌판높이를 50cm 이상 올릴 수 있어 높이 70cm 책상에서 일하기 편안합니다.
등판메쉬가 좀더 짱짱하면 좋겠지만, 사람마다 호불호가 갈릴수 있어 구매시 고려바랍니다.","dndw****","21.03.02.","16","사무/교구용가구","서재/사무용가구"
"7","5","반조립 상태로 와서 조립도 쉽고 의자도 편하네요","zeus****","21.03.17.","16","사무/교구용가구","서재/사무용가구"
"8","5","의자가 튼튼하고 기대했던것 만큼 꽤 쓰기 편합니다. 말그대로 의자 기능을 제대로 하기를 원했던 의자를 갖게된것 같아 좋습니다","hong****","21.03.22.","16","사무/교구용가구","서재/사무용가구"
