review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
3,3,"수납은 충분하고 나무색은 괜찮은데
서랍 한쪽은 모가 묻어서 떨어지지도 지워지지도 않고 한쪽은 서랍이 부딪힌건지  까져있고 가격대비 좀 미흡
검수는 않하는듯합니다
오래기다려서 반가운 맘에 잘펴보질 못했네요
이제보여서 그냥 쓰려니 짜증 살짝 나네요
잘살펴보고 판매하시길",jewe****,21.04.01.,2,화장대,침실가구
,,,,,,,
4,5,"신혼집에 둘 깔끔한 원목 화장대를 찾고 있었어요

-서랍형으로 다리를 막지 않을 것
-붉은기 없는 차분한 월넛색
-거울 포함에 수납공간도 적절하게 있을 것
-20만원대

이 조건으로 찾는데 다 만족시키는 제품이 거의 없더라구요ㅠㅠ 포기하려던 찰나 눈에 띈 게 바로 이제품이었어요 ! 배송기사님도 친절하셨고 사용하면서 더 만족스러워요??? 
수납공간이 효율적으로 구성되어 있어 좋아요!",pjun****,21.03.29.,2,화장대,침실가구
,,,,,,,
5,4,생각보다 크네요ㅎㅎ 근데 이뻐요 색상도 고급스럽고  스툴까지 세트로 사기 백번 잘했어여! 근데 냄새빼는데 1~2주 걸린듯해여,byeo****,21.04.07.,2,화장대,침실가구
,,,,,,,
6,4,"화장대 심사숙고해서 골랐어요
디자인 재질 다 마음에 들어요
배송 기사님도 친절하시고 좋은데
거울이 불량이네요..
교환 요청합니다~",misu****,21.03.08.,2,화장대,침실가구
,,,,,,,
7,5,"세븐트리화장대거울(월넛)컬러로 의자 없이 화장대만 구매했어요!!
안방 인테리어 컬러를 월넛으로 잡아서 침대 프레임과 비슷하길 원했는데 정말 비슷한 컬러감의 고급진 원목 멀바우 컬러에요!! 
원목이라서 첫날에는 약간 새가구 냄새가 나서 첫날은 열어서 환기 시키고 다음날 물건  정리해서넣었어요.
서랍도 부드럽게 잘 열리고  생각보다 깊이감이 좋아요 펌프형 바디로션도 들어갔어요!
 화장품이 정말 많고 새제품도 많은데 다 수납 완료 완료!! ㅋㅋㅋ 큰 드라이기는 안들어가서 밑에 수납박스를 따로 두었어요 같이 판매하는 의자 구매하면 좋았을것 같네요! 
배송도 일주일 안에 받았어요 배송 기사님이 미리 전화주시고 설치 후 사진도 보내주시고 엄청 친절하셨어요!! 오래 오래 잘 쓰고 싶은 제품이에요",fnql****,21.02.21.,2,화장대,침실가구
,,,,,,,
8,5,사진과 정말 똑같네요~! 원목상태도 좋아보이고 흔들림없어 좋아요. 수납공간 작을까봐 걱정했는데 생각보다 잘 들어가요. 집에 있던 스툴과도 나름 색이 맞네요 ㅎㅎ 잘쓸게요,pers****,21.03.08.,2,화장대,침실가구
,,,,,,,
9,5,"집에 사람이 없어서 복도에 설치해놓아 달라고 했더니 사진찍어서 보내주셨어요~^^
화면이랑 같아요~고민 마니했는데
맘에 들어요ㅎㅎ
무겁고 튼튼해요",mina****,21.03.27.,2,화장대,침실가구
,,,,,,,
10,5,크고 수납공간 많아서 좋아요~! 거울도 잘 고정되고 앞으로도 잘 쓸 것 같습니당!,rosa****,21.04.06.,2,화장대,침실가구
,,,,,,,
11,5,"잘 쓰고있어요
원목 색상이 고급스러워서 사용할때마다 만족합니다",misu****,21.04.04.,2,화장대,침실가구
,,,,,,,
12,5,침대색과 어울리는 화장대를 찾다가 선택했습니다. 매우 튼튼하고 수납공간도 많아요. 오셔서 조립도 친절하게 모두 해주셨습니다. 다만 가구에 약간의 흠집이 있으나 귀찮아서 그냥 사용할게요!!,hsj8****,21.03.20.,2,화장대,침실가구
,,,,,,,
13,5,매장에서 직접보고 주문했는데 역시 너무 예쁘네요 사이즈도 적당하고 수납공간도 넉넉하고 넘 맘에 듭니다,kong****,21.03.27.,2,화장대,침실가구
,,,,,,,
14,5,"침대랑 세트로 놨더니 안정감 있고 좋아요
매트리스를 높은걸 했더니 협탁이 조금 낮은감이 있네요ㅠㅠ
화장대랑 협탁 모두 만족입니다
특히 화장대가 생각보다 큼직하고 수납도 많이 돼서 좋아요
정말 저렴한 가격에 득템했어요!",anna****,21.03.10.,2,화장대,침실가구
,,,,,,,
15,5,튼튼하고 예뻐요 대학생 딸아이방에 넣어줬어요 내부도 수납 잘 되고 좋아요,wing****,21.03.24.,2,화장대,침실가구
,,,,,,,
16,5,"동생 독립 선물로 사줬는데 만족해해요
침대랑 세트가 아닌데 그래도 톤이 맞아서 다행이네요",jhae****,21.03.25.,2,화장대,침실가구
,,,,,,,
17,5,넘넘 이뻐여  튼튼하고 재질도 좋고 수납공간 넉넉하고  진짜  이뿌고 좋아요~,tlgj****,21.03.25.,2,화장대,침실가구
,,,,,,,
18,5,이사하면서 구매했는데 잘 사용하고 있어요. 거울깊이가 생각보다 깊어서 어둡길래 조명박스를 거울 위에 올려서 사용하고있습나다^^ 수납공간도 충분해서 화장대위를 깔끔하게 사용할 수 있어서 좋아요~,hong****,21.03.12.,2,화장대,침실가구
,,,,,,,
19,4,"제품은 웹페이지로 보는 것과 유사합니다. 실제로 보면 월넛색이 좀더 진하고 가구도 묵직한게 안정적으로 느껴져요. 다만 생각보다 키가 좀 작더라고요. 키 159인 여성분이 서서 화장하시기에 좀 애매합니다. 

그리고 가구 만들고 마감할때 겉면에 바르는 유약 같은게 뭉처있는 부분  설치하다 생긴건지는 모르겠는데  작은 찍힘이 있어요. 후면도 아니고 전면에 뙇.... 유약 바른 부분은 그렇다 쳐도 찍힘이 눈에 너무 띄네요. 엄마가 괜찮다고 하셔서 그냥 쓰기는하는데  앞으로 배송 시 주의해 주시면 좋을 것 같습니다. 

함께 구매한 다용도 스툴이 귀여워요. 

앉았을 때 서럽이 허벅지에 닿아서 다리가 5센치 정도 높으면 좋겠다 싶다가도 그러면 서랍이 낮아질 것 같고... 여러가지로 고민하시고 만드셨겠지 싶은데  뭔가 조금 애매합니다. 

그래도 엄마가 맘에 드신다고 하셔서 별점 네 개 드려요~",miru****,21.03.02.,2,화장대,침실가구
,,,,,,,
20,5,날짜도 시간도 잘지켜주시고 다리조립이랑 거울까지 친절히 해주셨어요 협탁을 스툴로 쓸꺼라니까 잘안미끄러지니까 바닥에 고무까지 친절히 해주시고  배달해주신분 때문에 기분좋은데 완성된 화장대를 보자니 넘 좋네요 이쁘고 서랍도 잘 열리고 이쁘고 튼튼합니다 또 다른제품주문할꺼같아요,some****,21.03.06.,2,화장대,침실가구
,,,,,,,
21,5,"시어머님 선물해드렸는데 넘 좋아하세요! 
원목이라 정말 고급스럽고 수납공간도 좋아요. 
배송도 일주일 걸려서 생각보다 오래 걸리지 않았습니다.",smil****,21.03.03.,2,화장대,침실가구
,,,,,,,
22,3,"전체적인 디자인 괜찮고 무엇보다 수납이 충분하고
긴제품도 세울수있어 좋았습니다
하지만 거울뒷부분 연결막대와나사 다리부분(뜬금없이 다리중앙에) 나사조임은 너무 거슬리네요
그래서 거울이 벽에서 뜨고 다리부분 가리고 싶습니다
조금만 더 신경썼더라면 하는 아쉬움이 남네요..",choc****,21.02.01.,2,화장대,침실가구
,,,,,,,
23,5,사용하시는 분이 아주 맘에 든다고 하시네요^^,coco****,21.03.22.,2,화장대,침실가구
,,,,,,,
24,5,"오시는 분들마다 화장대 고급스럽다 하시네요~^^
잘  쓰고 있습니다",shj1****,21.03.10.,2,화장대,침실가구
,,,,,,,
25,4,"사진에서 본 것처럼 고급스럽고 예뻐요.
배송 전 전화 주시고 설치해주셨구요.
수납도 깊고 이것저것 많이 들어가서 좋아요.
의자는 많이 묵직하네요. 의자 서랍엔 레일이 없어서 조절이 안되고 문이 확열리면서 빠질것같아 불안해요.ㅜㅜ 이왕이면 레일 달아주시던지 아예 서랍이 없는게 낫겠어요.",sglo****,21.03.08.,2,화장대,침실가구
,,,,,,,
26,5,"처음 설치했을 때 영상이에요
구매한지 한달 넘게 된 것 같은데 아주 만족합니다 튼튼하고 깔끔해요 집안에 나무냄새 솔솔 나는게 너무 좋습니다",yh11****,21.02.11.,2,화장대,침실가구
,,,,,,,
27,5,"수납공간이 진짜 좋아요!!!!!
너무 만족해요~ 이뿌고",tpdn****,21.04.05.,2,화장대,침실가구
,,,,,,,
28,3,협탁의자 서랍이 레일이 없어 열었을때 뚝 떨어지는게 아쉽네요  예뻐요,yepp****,21.03.12.,2,화장대,침실가구
,,,,,,,
29,4,이사한 어머니께 선물 하려고 주문했는데 맘에 들어 하시네요 특히 서랍이 많아서 약이나 필요한 물건을 수납하기에 참 좋다고 하시네요 원목이라 그런지 볼수록 괜찮네...싶은데 처음 배송 됐을때부터 서랍 한부분이 눈에 띈 흠이 있었는데 기사님이 그건 색깔이 골고루 입혀지지 않아서 그런거라고 교환사유가 되지 않는다고 해서 참았지만 볼때마다 속상한건 어쩔수 없네요 어떻게 하면 자연스럽게 보일지 좀 알려주세요,keou****,21.01.23.,2,화장대,침실가구
,,,,,,,
30,5,"저희집 인테리어는 원목가구로만 해서 제가 2~3 곳 업체에서 원목 가구를 구입해 보았는데요.
라움 세븐트리 라인이 베트남 oem제작 방식이라 제품 질에 대해 걱정이 좀 되었는데요.
실제로 배송 받아보니 국내 제작 친환경등급 SE0 제품과 비교해보아도 손색이 없을정도로 제품질에 대한 만족이 좋습니다^^ 우레탄 마감인데도 불구하고 냄새도 많이 안나고 꼼꼼히 마감처리 해주셨어요. 
디자인 또한 다른 원목가구 판매점에 비해 너무 감각적으로 제 마음에 쏙 듭니다 물론 개인 니즈이지만요ㅋㅋ 아무튼 라움에서 화장대 포함 3가지 가구를 구매했는데 만족도 별5개 드립니다!",yh11****,21.01.12.,2,화장대,침실가구
,,,,,,,
31,4,서랍은 안쪽 구역이 사용하기 힘들어서 별 하나는 뺐어요.,shin****,21.03.07.,2,화장대,침실가구
,,,,,,,
32,5,"배송은 주문후 9일째 받았습니다
판매자님의 친절한 응대 감사합니다",beau****,21.03.22.,2,화장대,침실가구
,,,,,,,
33,5,"너무만족스럽습니다! 
ㅠㅠ 어디에놔둬도 어울릴것같네요 
수납공간도 아주 충분해요
기사님도 너무 친절하셨습니다.",gusd****,21.02.24.,2,화장대,침실가구
,,,,,,,
34,5,수납공간이 많아서 화장품정리를 깔끔하게잘할수있었어요!!스킨 로션화장품을 서랍에보관할수있어서 화장대위에 너저분하게올라오는게없어서 좋아요!!,kiss****,21.02.17.,2,화장대,침실가구
,,,,,,,
35,3,침대가 멀바우 원목이라 적당히 어두운 화장대를 원했는데 색이 너무 예뻐요. 화장대 디자인도 예쁜데 수납공간은 많이 부족한 편이에요. 또 서랍이 효율적이진 않아요. 의자가 엄청 무거운데 의자  화장대 발에 부직포? 소음방지 패드가 작게  살짝 붙어있어 밀고 당겨도 크게 문제 없어요. 다만 의자 추가 주문했을 때 배송료 5천원 더 붙는지는 몰랐어요.,lieb****,21.01.31.,2,화장대,침실가구
,,,,,,,
36,5,"아직 안 꾸며진 신혼집에 제일 먼저 시켰네요. 크다는 후기들이 많아 걱정했는데 좋습니다! 거울도 왜곡없고요.
수납 공간도 널널하네요 :) 기사님도 빨리 설치해주시고 배송도 시킨지 3일만엔가 와서 너무 감사했어요!",nats****,21.02.06.,2,화장대,침실가구
,,,,,,,
37,5,"향긋한 나무냄새에 가구도 견고해요. 
수납 공간도 충분하네요",kjs0****,21.02.27.,2,화장대,침실가구
,,,,,,,
38,5,"알맞은 크기  원목의 색깔이 너무마음에 듭니다!!

집 벽지가 엷은그레이인데 너무 어울리네요~  잘쓰겠습니다^-^",267f****,21.02.16.,2,화장대,침실가구
,,,,,,,
39,5,색상은 상세페이지랑 똑같구 배송도 빠르고 튼튼하고  마음에 들어요!,sasa****,21.03.01.,2,화장대,침실가구
,,,,,,,
40,5,"월넛 색 너무 이뻐요! 
후기 사진마다 색이 달라서 너무 진하면 어떡하나 걱정됐는데 실제로 받아보니 제가 생각했던 색상이었어요! 
기사님도 뚝딱뚝딱 조립도 금방 해주시고  
스크래치 없이 와서 좋았어요??
평소 화장품이 많지는 않아서 저한테는 수납공간이 충분해요 
거울도 크고 화장대 자체가 견고해보여요 
추천합니다????",jini****,21.02.03.,2,화장대,침실가구
,,,,,,,
41,4,"생각보다 많은 공간을 차지하지는 않네요
그리고 밑에 긁힘방지패득 하나 빠져서 와서 덜컹 거리네요;;",wkra****,21.03.17.,2,화장대,침실가구
,,,,,,,
42,5,이사 오면서 구입했어요. 티비장 없을 땐 꽤나 허전했는데 집 컬러랑? 잘 맞는 것 같아서 만족합니다.,lulu****,21.02.16.,2,화장대,침실가구
,,,,,,,
43,5,배송빠르고 생각한것처럼깔끔.수납도은근히많이되요,tens****,21.02.26.,2,화장대,침실가구
,,,,,,,
44,5,아주 좋아요 잘사옹하고잇어요,kuak****,21.03.01.,2,화장대,침실가구
,,,,,,,
45,5,"생각했던것보다 더 예뻐요
배송기사님도 상담원도 너무 친절했어요
많이 파세요 :):):)",ihnw****,21.02.20.,2,화장대,침실가구
,,,,,,,
46,5,원목  넉넉한 수납  심플하면서 예쁜 디자인 이렇게 3가지 고려해서 구매했는데 잘 산것 같아용 :) 특히 짐부자라 수납 공간이 너무 필요했는데 보는 것 보다 훨씬 더 넉넉해서 좋았어요...! 높이가 높은 미스트  향수들도 잘 들어가서 넘 좋아요! 스툴도 함께 구매했는데 스툴 수납도 넉넉하고 세트로 두니 넘 예쁘네요ㅎㅎ스툴이 좀 무겁긴 한데 크게 단점은 아니라고 느껴져요~다만 딱 한가지 아쉬웠던 건 배송이 출근시간대인 오전 7시에 왔어요....시간 지정은 불가하겠지만 유동적으로 조절이 가능하면 더 좋을것 같습니다~!,suye****,21.01.05.,2,화장대,침실가구
,,,,,,,
47,5,"이사를 하면서 기존에 있던 화장대를 버렸어요. 
(제 것은 아니고 엄마꼬...)
그러면서 먼저 거실장을 주문했던 여기에서 추가로 라이브 방송 할 때 부모님 침대프레임이랑? 제 방 침대 프레임이랑? 화장대 및 스툴까지 몽땅 월넛 색상으로 정했습니다. 호호호  부모님 쓰실 건데 그냥 제가 다 정해버렸어요. 집안 모두 ㅋㅋㅋ?? 세븐트리화 시켜버림. 근데... 저 엄마 화장대 탐나요 어쩌죠...?ㅋㅋㅋ??",lulu****,21.01.14.,2,화장대,침실가구
,,,,,,,
48,5,원하던 색 그대로라 넘 만족합니다,qhad****,21.02.21.,2,화장대,침실가구
,,,,,,,
49,5,"색상 디자인 모두 다 좋아요  기사님도 친절하시고 상품사라질까 걱정되서 아파트입주만
기다리고 원하는 날짜에도 맞았어요  감사합니다",hair****,21.02.24.,2,화장대,침실가구
,,,,,,,
50,5,"견고해 보이고 수납공간도 넉넉하니 좋으네요
월넛색상이 조금더 진했으도 예뻘을것같아요",shj1****,21.02.08.,2,화장대,침실가구
,,,,,,,
51,5,볼수록 예쁘네요 좋아요,odlo****,21.03.20.,2,화장대,침실가구
,,,,,,,
52,5,"너무 고급지고 깔끔하고 이뻐요
다만 원목냄새가 아직도ㅠ
안방이라 잘때 좀 신경쓰이네요",kore****,21.02.05.,2,화장대,침실가구
,,,,,,,
53,5,딱 원하던 색상에 원목으로 되어 있어서 탄탄 한 느낌이 좋습니다:) 많이 파세요~!,qkrt****,21.02.09.,2,화장대,침실가구
,,,,,,,
54,5,설치기사님 약속 잘 지키셨고 깔끔하게 설치 잘 해주셔서 감사드립니다 화장대 색상 고민 많이 했는데 기존 가구와 잘 어울리고 모서리의 곡선처리가 훌륭합니다 좋은 제품 잘 쓸께요,song****,21.02.04.,2,화장대,침실가구
,,,,,,,
55,5,배송도 빠르고 괜찮아요 수납 공간도 적당하고 디자인도 깔끔해요 지방이라 탁송비가 좀 비싼게 아쉽네용,euqu****,21.02.22.,2,화장대,침실가구
,,,,,,,
56,5,너무 맘에 들어요 ㅎㅎㅎ 집 분위기랑도 잘 어울리고 신혼집 느낌 딱이에요. 다들 월넛 구입하시던데 저는 밝은 느낌이 좋아서 내츄럴로 구입했습니다. ㅎㅎㅎ 배송도 생각보다 오래 걸리지 않았어요,gaze****,21.01.27.,2,화장대,침실가구
